"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"79","2011","5","Karnataka","Gulbarga / Kalaburagi","73.06","139.12","1904.19","18.2","27.19","1493.96","2.92","3.56","1219.18","255.35","238.98","935.89","258.27","242.54","939.09","39.79","29.89","751.19","7.44","16.83","2262.1","0.0","0.0","0.0","0.0","0.0","0.0","179.37","123.06","686.07","448.04","210.78","470.45","87.25","23.38","267.97","35.23","23.06","654.56","6.15","2.6","422.76","0.0","0.0","0.0","6.86","4.78","696.79","0.14","0.12","857.14","0.42","0.09","214.29","49.54","20.16","406.94","0.87","0.32","367.82","100.52","50.02","497.61","30.7","128.23","4176.18","88.4","40.02","452.71","6.65","5.16","11.8","0.1","2.59","0.05"
"79","2012","5","Karnataka","Gulbarga / Kalaburagi","67.09","90.94","1355.49","12.37","15.66","1265.97","4.23","5.19","1226.95","254.49","276.58","1086.8","258.73","281.78","1089.09","36.75","35.94","977.96","6.45","18.06","2800.0","0.0","0.0","0.0","0.0","0.0","0.0","174.7","138.47","792.62","401.89","285.13","709.47","80.98","33.34","411.71","37.38","36.16","967.36","5.82","2.66","457.04","0.0","0.0","0.0","6.03","5.29","877.28","0.04","0.03","750.0","0.26","0.05","192.31","55.23","26.86","486.33","4.51","3.42","758.31","109.66","62.68","571.58","15.97","82.91","5191.61","99.23","49.31","496.93","5.64","3.7","9.34","0.03","1.66","0.04"
"79","2013","5","Karnataka","Gulbarga / Kalaburagi","74.68","147.94","1980.99","14.03","24.03","1712.76","4.04","4.9","1212.87","283.42","364.37","1285.62","287.46","369.28","1284.63","34.55","40.4","1169.32","6.25","16.46","2633.6","0.0","0.0","0.0","0.0","0.0","0.0","184.75","164.44","890.07","452.2","461.18","1019.86","94.73","29.98","316.48","45.2","34.48","762.83","5.56","3.23","580.94","0.0","0.0","0.0","5.55","6.1","1099.1","0.16","0.14","875.0","0.22","0.06","272.73","59.04","33.89","574.02","6.05","8.33","1376.86","125.23","89.08","711.33","28.81","178.6","6199.24","127.77","117.25","917.66","5.22","4.12","9.34","0.0","2.18","0.06"
"79","2014","5","Karnataka","Gulbarga / Kalaburagi","87.77","225.47","2568.87","15.23","24.89","1634.27","2.07","2.17","1048.31","278.72","319.65","1146.85","280.78","321.83","1146.2","31.8","33.77","1061.95","6.33","16.15","2551.34","0.0","0.0","0.0","0.0","0.0","0.0","202.05","167.51","829.05","360.25","238.41","661.79","51.31","35.48","691.48","47.46","29.52","622.0","4.57","2.31","505.47","0.11","0.02","181.82","3.76","2.71","720.74","0.13","0.08","615.38","0.34","0.1","294.12","46.98","25.97","552.79","21.7","13.17","606.91","125.46","78.58","626.34","46.36","310.46","6696.72","186.51","126.14","676.32","5.24","4.45","9.7","0.05","2.01","0.06"
"79","2015","5","Karnataka","Gulbarga / Kalaburagi","53.56","108.01","2016.62","9.48","9.5","1002.11","1.87","1.71","914.44","238.96","149.07","623.83","240.83","150.79","626.13","20.5","14.37","700.98","3.6","4.95","1375.0","0.0","0.0","0.0","0.0","0.0","0.0","224.88","94.53","420.36","340.93","118.66","348.05","93.35","19.76","211.7","42.66","19.03","446.09","3.59","1.05","292.48","0.0","0.0","0.0","4.94","2.0","404.86","0.03","0.01","333.33","0.26","0.03","115.38","45.24","9.09","200.93","7.22","5.04","698.28","104.74","0.0","0.0","29.39","125.96","4285.21","150.74","54.25","359.89","5.01","3.83","8.84","0.1","1.5","0.1"
"79","2016","5","Karnataka","Gulbarga / Kalaburagi","96.88","322.59","3329.87","9.41","18.73","1990.86","1.44","1.7","1181.57","239.11","353.37","1477.85","240.56","355.08","1476.08","29.99","31.95","1065.25","5.1","9.5","1860.53","0.0","0.0","0.0","0.0","0.0","0.0","200.27","230.37","1150.31","480.89","618.53","1286.23","118.01","49.91","422.93","58.8","54.72","930.69","9.29","8.08","869.9","0.0","0.0","0.0","3.12","2.97","952.2","0.03","0.02","484.85","0.23","0.01","55.79","19.54","8.15","417.05","19.83","16.56","835.03","0.0","0.0","0.0","29.37","114.58","3900.86","75.84","37.96","500.57","10.74","8.61","19.34","0.09","2.86","0.37"
"79","2017","5","Karnataka","Gulbarga / Kalaburagi","113.28","362.88","3203.49","11.07","23.02","2078.92","0.76","2.08","2733.6","250.74","338.64","1350.54","251.51","340.72","1354.73","21.16","42.41","2004.68","2.28","8.46","3711.84","0.0","0.0","0.0","0.0","0.0","0.0","226.66","246.02","1085.41","386.84","436.87","1129.31","161.23","97.94","607.47","57.17","63.26","1106.62","6.1","9.84","1612.06","0.0","0.0","0.0","2.01","1.8","893.74","0.01","0.01","666.67","0.02","0.01","347.83","10.92","12.48","1143.03","13.35","26.13","1957.02","0.0","0.0","0.0","2.22","18.3","8245.61","123.77","130.31","1052.86","9.05","11.52","20.57","0.14","3.9","0.06"
"80","1966","5","Karnataka","Dakshina Kannada","222.0","275.0","1238.74","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36.09","1.68","46.55","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.08","0.02","250.0","3.2","15.9","4968.75","0.0","0.0","0.0","12.01","6.67","18.67","0.0","0.01","0.0"
"80","1967","5","Karnataka","Dakshina Kannada","205.0","238.0","1160.98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.17","1.66","126.04","0.0","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","0.07","0.01","142.86","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.58","0.27","465.52","2.6","21.3","8192.31","0.0","0.0","0.0","13.81","8.23","22.04","0.0","0.01","2.49"
"80","1968","5","Karnataka","Dakshina Kannada","187.6","276.0","1471.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.6","0.4","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.27","0.8","86.3","0.4","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.65","0.67","1030.77","2.2","20.2","9181.82","0.0","0.0","0.0","17.66","16.55","34.21","0.0","0.01","1.82"
"80","1969","5","Karnataka","Dakshina Kannada","181.4","263.0","1449.83","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.6","0.4","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.39","1.31","115.01","0.4","0.4","1000.0","0.3","0.1","333.33","0.0","0.0","0.0","0.08","0.01","125.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.5","714.29","2.1","17.1","8142.86","0.0","0.0","0.0","20.37","16.38","36.74","0.0","0.02","2.07"
"80","1970","5","Karnataka","Dakshina Kannada","180.5","244.3","1353.46","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.5","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.92","1.61","147.44","0.8","0.8","1000.0","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.03","0.84","815.53","1.6","13.4","8375.0","0.0","0.0","0.0","20.28","18.97","39.24","0.0","0.02","2.1"
"80","1971","5","Karnataka","Dakshina Kannada","179.9","238.1","1323.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.5","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.77","1.46","135.56","0.9","0.9","1000.0","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.99","825.0","1.5","13.4","8933.33","0.0","0.0","0.0","20.53","18.71","39.23","0.0","0.02","2.0"
"80","1972","5","Karnataka","Dakshina Kannada","179.2","278.0","1551.34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.4","800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.85","1.47","124.05","0.9","1.2","1333.33","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.17","1.31","1119.66","1.6","16.2","10125.0","0.0","0.0","0.0","20.3","17.39","37.69","0.0","0.02","1.99"
"80","1973","5","Karnataka","Dakshina Kannada","179.3","278.2","1551.59","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.4","800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.73","1.46","124.47","1.0","1.4","1400.0","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.33","1.45","1090.23","1.6","15.4","9625.0","0.0","0.0","0.0","20.5","17.3","37.8","0.0","0.02","1.8"
"80","1974","5","Karnataka","Dakshina Kannada","177.0","273.0","1542.37","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.4","800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.57","1.34","126.77","1.1","1.4","1272.73","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.34","1.53","1141.79","1.5","10.2","6800.0","0.0","0.0","0.0","20.91","18.61","39.52","0.0","0.02","1.88"
"80","1975","5","Karnataka","Dakshina Kannada","172.5","261.2","1514.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.5","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.36","1.39","134.17","1.1","1.2","1090.91","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.44","1.35","937.5","1.6","13.3","8312.5","0.0","0.0","0.0","21.33","19.15","40.48","0.0","0.02","1.7"
"80","1976","5","Karnataka","Dakshina Kannada","172.3","287.3","1667.44","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","3000.0","0.1","0.3","3000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.2","400.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.42","1.4","134.36","1.1","1.4","1272.73","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.43","1.45","1013.99","1.9","11.2","5894.74","0.0","0.0","0.0","21.35","19.37","40.71","0.0","0.02","1.7"
"80","1977","5","Karnataka","Dakshina Kannada","152.8","292.4","1913.61","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.5","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.78","1.47","136.36","1.1","1.5","1363.64","0.4","0.2","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","1.71","1140.0","1.7","11.9","7000.0","0.0","0.0","0.0","35.7","20.03","55.73","0.0","0.02","1.55"
"80","1978","5","Karnataka","Dakshina Kannada","148.6","239.6","1612.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.4","1333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.95","3.49","269.5","1.1","1.6","1454.55","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.76","1.8","1022.73","1.9","13.0","6842.11","0.0","0.0","0.0","38.38","10.84","49.21","0.0","0.02","1.61"
"80","1979","5","Karnataka","Dakshina Kannada","149.9","240.1","1601.73","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.3","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.05","2.87","238.17","1.0","1.8","1800.0","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.49","1.49","129.68","1.7","11.2","6588.24","0.0","0.0","0.0","38.57","10.53","49.09","0.0","0.02","1.6"
"80","1980","5","Karnataka","Dakshina Kannada","146.6","380.0","2592.09","0.0","0.0","0.0","0.5","0.7","1400.0","0.1","0.1","1000.0","0.6","0.8","1333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.07","3.61","189.3","0.8","1.1","1375.0","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.62","1.39","530.53","1.9","14.4","7578.95","0.0","0.0","0.0","38.5","10.22","48.72","0.0","0.02","1.49"
"80","1981","5","Karnataka","Dakshina Kannada","148.6","387.4","2607.0","0.0","0.0","0.0","0.5","0.7","1400.0","0.1","0.1","1000.0","0.6","0.8","1333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.3","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.29","4.43","360.46","1.2","1.4","1166.67","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.99","1.5","753.77","1.9","15.1","7947.37","0.0","0.0","0.0","39.92","11.16","51.08","0.0","0.02","1.49"
"80","1982","5","Karnataka","Dakshina Kannada","148.2","255.8","1726.05","0.0","0.0","0.0","0.4","0.5","1250.0","0.0","0.0","0.0","0.4","0.5","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.62","3.47","298.62","1.0","1.4","1400.0","0.5","0.1","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.06","2.84","1378.64","1.9","17.4","9157.89","0.0","0.0","0.0","46.06","11.18","57.23","0.0","0.02","1.15"
"80","1983","5","Karnataka","Dakshina Kannada","149.0","266.1","1785.91","0.0","0.0","0.0","0.5","0.6","1200.0","0.0","0.0","0.0","0.5","0.6","1200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.4","1333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.94","4.5","376.88","1.0","2.0","2000.0","0.5","0.1","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.14","2.45","1144.86","1.9","18.8","9894.74","0.0","0.0","0.0","43.83","11.37","55.19","0.0","0.02","1.29"
"80","1984","5","Karnataka","Dakshina Kannada","153.2","279.9","1827.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.32","6.51","291.67","0.2","0.2","1000.0","0.6","0.3","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.89","3.92","1356.4","1.6","15.2","9500.0","0.0","0.0","0.0","42.8","11.37","54.17","0.0","0.02","1.45"
"80","1985","5","Karnataka","Dakshina Kannada","155.8","292.2","1875.48","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.61","8.21","398.35","2.4","3.4","1416.67","0.9","0.3","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.45","3.98","1153.62","1.5","16.6","11066.67","0.0","0.0","0.0","46.54","10.96","57.5","0.0","0.01","1.07"
"80","1986","5","Karnataka","Dakshina Kannada","155.0","282.0","1819.35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.58","9.34","432.81","3.0","3.0","1000.0","0.7","0.2","285.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.9","4.83","1238.46","3.4","35.6","10470.59","0.0","0.0","0.0","46.7","10.73","57.42","0.0","0.02","0.99"
"80","1987","5","Karnataka","Dakshina Kannada","149.0","270.0","1812.08","0.0","0.0","0.0","0.9","1.2","1333.33","0.2","0.1","500.0","1.1","1.3","1181.82","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.85","8.56","391.76","3.0","5.0","1666.67","1.1","0.3","272.73","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.37","5.85","1338.67","2.0","18.5","9250.0","0.0","0.0","0.0","48.4","10.16","58.56","0.0","0.01","0.93"
"80","1988","5","Karnataka","Dakshina Kannada","151.1","277.4","1835.87","0.0","0.0","0.0","0.5","0.8","1600.0","0.1","0.0","0.0","0.6","0.8","1333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.52","5.18","265.37","3.4","4.3","1264.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.27","4.29","1004.68","3.9","38.1","9769.23","0.0","0.0","0.0","49.1","8.67","57.77","0.0","0.01","0.82"
"80","1989","5","Karnataka","Dakshina Kannada","151.6","273.4","1803.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.15","6.7","349.87","0.3","0.3","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.93","3.7","941.48","1.8","13.5","7500.0","0.0","0.0","0.0","49.19","7.94","57.13","0.0","0.01","0.82"
"80","1990","5","Karnataka","Dakshina Kannada","152.4","278.4","1826.77","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.62","4.9","249.75","2.92","3.71","1270.55","0.92","0.2","217.39","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.85","3.91","1015.58","3.53","28.87","8178.47","0.0","0.0","0.0","49.52","7.81","57.33","0.0","0.01","0.0"
"80","1991","5","Karnataka","Dakshina Kannada","150.68","267.01","1772.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.08","7.56","396.23","2.92","4.54","1554.79","0.97","0.5","515.46","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.89","5.04","1295.63","3.42","28.92","8456.14","0.0","0.0","0.0","49.76","7.6","57.37","0.0","0.0","0.0"
"80","1992","5","Karnataka","Dakshina Kannada","149.74","279.19","1864.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.47","6.42","347.59","2.99","4.55","1521.74","1.06","0.41","386.79","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.05","4.97","1227.16","3.36","30.92","9202.38","0.0","0.0","0.0","50.16","7.48","57.65","0.0","0.0","0.0"
"80","1993","5","Karnataka","Dakshina Kannada","148.19","280.28","1891.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.22","8.03","440.72","3.31","4.36","1317.22","1.26","0.43","341.27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.56","4.79","1050.44","3.47","26.71","7697.41","0.0","0.0","0.0","50.73","7.55","58.28","0.0","0.0","0.0"
"80","1994","5","Karnataka","Dakshina Kannada","145.51","272.91","1875.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.17","6.15","320.81","3.36","3.92","1166.67","1.06","0.4","377.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.41","4.32","979.59","4.34","42.45","9781.11","0.0","0.0","0.0","50.9","7.4","58.3","0.0","0.0","0.76"
"80","1995","5","Karnataka","Dakshina Kannada","144.34","271.83","1883.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.7","6.6","352.94","3.22","5.23","1624.22","1.0","0.48","480.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.22","5.7","1350.71","2.5","23.07","9228.0","0.0","0.0","0.0","50.62","6.25","56.87","0.0","0.01","0.74"
