"Dist Code","Year","State Code","State Name","Dist Name","CANALS AREA (1000 ha)","TANKS AREA (1000 ha)","TUBE WELLS AREA (1000 ha)","OTHER WELLS AREA (1000 ha)","TOTAL WELLS AREA (1000 ha)","OTHER SOURCES AREA (1000 ha)","NET AREA (1000 ha)","GROSS AREA (1000 ha)"
"64","1966","5","Karnataka","Bangalore","4.1","26.3","0.0","12.14","12.14","2.9","45.4","52.2"
"64","1967","5","Karnataka","Bangalore","5.0","29.4","0.0","12.45","12.45","2.5","49.3","49.4"
"64","1968","5","Karnataka","Bangalore","5.1","29.8","0.0","34.77","34.77","3.2","72.8","77.0"
"64","1969","5","Karnataka","Bangalore","2.8","34.6","0.0","24.82","24.82","2.8","65.0","67.9"
"64","1970","5","Karnataka","Bangalore","3.8","38.4","1.09","45.54","46.63","1.5","91.2","103.6"
"64","1971","5","Karnataka","Bangalore","3.8","38.4","1.09","37.57","38.66","2.0","82.8","91.4"
"64","1972","5","Karnataka","Bangalore","3.3","30.0","0.76","18.35","19.11","1.7","54.1","59.2"
"64","1973","5","Karnataka","Bangalore","2.9","31.4","0.6","19.23","19.83","1.7","55.8","63.4"
"64","1974","5","Karnataka","Bangalore","4.2","34.0","0.55","21.13","21.68","1.4","62.9","62.9"
"64","1975","5","Karnataka","Bangalore","3.8","37.5","0.0","25.68","25.68","2.3","69.3","82.6"
"64","1976","5","Karnataka","Bangalore","1.0","27.3","0.0","27.53","27.53","1.3","57.2","66.0"
"64","1977","5","Karnataka","Bangalore","4.2","37.3","0.0","29.32","29.32","2.5","73.3","97.2"
"64","1978","5","Karnataka","Bangalore","4.9","38.2","0.0","31.51","31.51","3.0","77.5","95.9"
"64","1979","5","Karnataka","Bangalore","5.0","37.0","0.0","32.99","32.99","2.0","77.0","94.0"
"64","1980","5","Karnataka","Bangalore","5.0","36.9","0.0","34.88","34.88","2.7","79.0","80.0"
"64","1981","5","Karnataka","Bangalore","4.6","34.1","0.0","35.36","35.36","2.6","77.0","97.0"
"64","1982","5","Karnataka","Bangalore","3.7","30.5","4.17","29.41","33.58","1.8","70.2","86.0"
"64","1983","5","Karnataka","Bangalore","5.2","34.9","0.0","32.8","32.8","2.2","75.1","102.2"
"64","1984","5","Karnataka","Bangalore","3.7","26.5","0.0","37.07","37.07","2.0","69.3","80.9"
"64","1985","5","Karnataka","Bangalore","1.9","22.5","6.35","27.07","33.42","1.1","59.0","67.9"
"64","1986","5","Karnataka","Bangalore","2.02","28.18","8.75","29.76","38.51","0.74","69.5","84.7"
"64","1987","5","Karnataka","Bangalore","1.54","26.64","9.04","27.86","36.9","1.02","66.1","84.3"
"64","1988","5","Karnataka","Bangalore","1.74","31.02","12.01","32.59","44.6","0.83","78.8","96.0"
"64","1989","5","Karnataka","Bangalore","1.74","29.85","11.92","33.36","45.28","0.83","77.1","87.1"
"64","1990","5","Karnataka","Bangalore","1.5","19.46","17.37","26.96","44.33","0.54","65.84","76.42"
"64","1991","5","Karnataka","Bangalore","2.37","29.48","20.89","25.86","46.75","0.88","79.48","105.64"
"64","1992","5","Karnataka","Bangalore","2.74","23.74","29.02","14.38","43.4","0.54","70.42","87.8"
"64","1993","5","Karnataka","Bangalore","2.79","23.03","38.42","15.77","54.19","1.35","81.35","103.32"
"64","1994","5","Karnataka","Bangalore","2.4","14.22","44.97","8.26","53.23","0.42","70.27","84.6"
"64","1995","5","Karnataka","Bangalore","4.85","14.68","41.76","9.18","50.94","0.0","70.48","84.15"
"64","1996","5","Karnataka","Bangalore","4.11","14.31","33.64","14.53","48.17","0.79","67.38","86.75"
"64","1997","5","Karnataka","Bangalore","6.22","15.5","34.07","13.73","47.8","0.13","70.15","82.62"
"64","1998","5","Karnataka","Bangalore","6.23","16.69","38.59","15.78","54.36","0.65","77.93","96.4"
"64","1999","5","Karnataka","Bangalore","6.15","18.37","35.13","13.91","49.04","0.63","74.18","102.23"
"64","2000","5","Karnataka","Bangalore","7.2","19.8","37.9","13.7","51.6","0.8","79.4","100.7"
"64","2001","5","Karnataka","Bangalore","8.43","18.63","32.97","13.55","46.52","0.11","74.41","90.22"
"64","2002","5","Karnataka","Bangalore","5.42","16.2","35.45","14.42","49.87","1.0","72.63","87.92"
"64","2003","5","Karnataka","Bangalore","6.59","17.84","43.87","14.64","58.51","0.9","83.84","100.48"
"64","2004","5","Karnataka","Bangalore","6.68","15.6","45.01","16.1","61.12","1.34","84.73","90.91"
"64","2005","5","Karnataka","Bangalore","6.09","6.01","70.86","4.34","75.2","1.48","88.77","95.58"
"64","2006","5","Karnataka","Bangalore","2.77","1.35","69.96","0.35","70.31","0.24","74.67","81.62"
"64","2007","5","Karnataka","Bangalore","3.35","0.63","73.81","0.29","74.1","0.0","78.32","84.58"
"64","2008","5","Karnataka","Bangalore","2.12","0.51","71.69","0.06","71.75","2.31","76.81","83.75"
"64","2009","5","Karnataka","Bangalore","2.35","3.19","73.44","0.0","73.44","0.14","79.43","86.82"
"64","2010","5","Karnataka","Bangalore","2.37","3.81","73.21","0.0","73.21","0.28","79.68","87.22"
"64","2011","5","Karnataka","Bangalore","2.18","0.64","75.59","0.0","75.59","0.24","78.66","85.83"
"64","2012","5","Karnataka","Bangalore","2.22","0.35","68.85","0.0","68.85","0.24","71.67","78.12"
"64","2013","5","Karnataka","Bangalore","7.3","1.35","59.66","0.0","59.66","0.24","68.57","76.11"
"64","2014","5","Karnataka","Bangalore","8.13","1.89","60.46","0.0","60.46","0.49","70.96","78.95"
"64","2015","5","Karnataka","Bangalore","27.0","0.16","107.37","0.0","107.37","0.04","134.57","223.98"
"64","2016","5","Karnataka","Bangalore","0.19","0.42","57.35","0.0","57.35","0.08","58.04","68.07"
"64","2017","5","Karnataka","Bangalore","7.4","0.36","54.16","0.0","54.16","0.11","62.02","69.63"
"65","1966","5","Karnataka","Kolar","0.2","22.5","0.0","15.96","15.96","0.8","39.5","44.2"
"65","1967","5","Karnataka","Kolar","0.2","23.8","0.0","14.87","14.87","0.8","39.7","56.2"
"65","1968","5","Karnataka","Kolar","0.2","31.2","0.0","46.97","46.97","0.8","79.2","88.7"
"65","1969","5","Karnataka","Kolar","1.0","34.4","0.0","30.63","30.63","0.3","66.3","78.5"
"65","1970","5","Karnataka","Kolar","0.0","36.3","0.0","32.92","32.92","1.3","70.9","118.1"
"65","1971","5","Karnataka","Kolar","0.0","36.3","0.0","50.57","50.57","1.3","88.1","108.1"
"65","1972","5","Karnataka","Kolar","0.0","31.0","0.0","32.75","32.75","0.3","64.1","82.7"
"65","1973","5","Karnataka","Kolar","0.0","32.3","0.0","35.89","35.89","0.2","68.5","89.3"
"65","1974","5","Karnataka","Kolar","0.0","41.5","0.0","35.73","35.73","0.3","77.5","91.5"
"65","1975","5","Karnataka","Kolar","0.0","34.9","0.0","35.65","35.65","0.3","70.8","96.7"
"65","1976","5","Karnataka","Kolar","0.0","25.9","0.0","35.14","35.14","0.2","61.3","81.8"
"65","1977","5","Karnataka","Kolar","0.0","32.8","0.0","37.19","37.19","0.2","70.1","98.0"
"65","1978","5","Karnataka","Kolar","0.0","36.1","0.0","36.91","36.91","0.1","73.1","106.2"
"65","1979","5","Karnataka","Kolar","0.0","32.0","0.0","41.73","41.73","0.0","73.0","80.0"
"65","1980","5","Karnataka","Kolar","0.0","31.6","0.0","40.45","40.45","0.1","72.0","95.0"
"65","1981","5","Karnataka","Kolar","0.0","29.0","0.0","45.57","45.57","0.1","75.0","82.0"
"65","1982","5","Karnataka","Kolar","0.0","33.6","4.25","47.79","52.04","0.0","85.7","102.7"
"65","1983","5","Karnataka","Kolar","0.0","33.3","0.0","47.19","47.19","0.0","80.5","83.9"
"65","1984","5","Karnataka","Kolar","0.0","24.6","0.0","49.67","49.67","0.0","74.3","77.2"
"65","1985","5","Karnataka","Kolar","0.0","21.2","7.95","48.12","56.07","0.5","77.7","88.4"
"65","1986","5","Karnataka","Kolar","0.0","23.8","23.06","37.1","60.16","0.1","84.0","101.2"
"65","1987","5","Karnataka","Kolar","0.0","20.1","24.67","38.51","63.18","0.0","83.3","106.1"
"65","1988","5","Karnataka","Kolar","0.0","29.9","32.06","36.22","68.28","0.0","98.2","127.4"
"65","1989","5","Karnataka","Kolar","0.0","25.6","33.48","33.93","67.41","0.0","93.0","116.0"
"65","1990","5","Karnataka","Kolar","0.0","21.05","34.28","33.77","68.05","0.0","89.11","108.28"
"65","1991","5","Karnataka","Kolar","0.0","35.2","38.43","32.21","70.64","0.0","105.85","142.4"
"65","1992","5","Karnataka","Kolar","0.0","17.08","31.54","23.41","54.95","0.0","72.03","94.32"
"65","1993","5","Karnataka","Kolar","0.0","21.5","32.15","24.34","56.49","0.0","77.99","112.73"
"65","1994","5","Karnataka","Kolar","0.0","9.57","37.59","22.86","60.45","0.0","70.02","90.57"
"65","1995","5","Karnataka","Kolar","0.0","10.53","47.31","22.48","69.78","0.0","80.31","95.51"
"65","1996","5","Karnataka","Kolar","0.0","15.4","29.59","34.24","63.83","0.0","79.23","110.86"
"65","1997","5","Karnataka","Kolar","0.0","15.23","32.1","29.52","61.62","0.0","76.85","97.65"
"65","1998","5","Karnataka","Kolar","0.0","15.05","42.62","24.22","66.83","0.0","81.89","111.57"
"65","1999","5","Karnataka","Kolar","0.0","6.91","39.27","17.2","56.47","0.0","63.38","83.11"
"65","2000","5","Karnataka","Kolar","0.0","12.0","50.6","17.5","68.1","0.0","80.1","111.1"
"65","2001","5","Karnataka","Kolar","0.0","17.35","58.19","16.63","74.82","0.0","92.17","113.64"
"65","2002","5","Karnataka","Kolar","0.0","0.41","66.8","7.89","74.69","0.0","75.1","81.39"
"65","2003","5","Karnataka","Kolar","0.0","0.37","69.12","2.66","71.77","0.0","72.14","80.02"
"65","2004","5","Karnataka","Kolar","0.0","0.0","78.88","0.48","79.36","0.0","79.36","91.81"
"65","2005","5","Karnataka","Kolar","0.0","6.39","73.73","0.0","73.73","0.0","80.12","91.27"
"65","2006","5","Karnataka","Kolar","0.0","0.0","71.88","0.0","71.88","0.0","71.88","79.94"
"65","2007","5","Karnataka","Kolar","0.0","0.0","74.76","0.0","74.76","0.0","74.76","84.66"
"65","2008","5","Karnataka","Kolar","0.0","0.0","76.26","0.0","76.26","0.0","76.26","89.38"
"65","2009","5","Karnataka","Kolar","0.0","0.0","68.46","0.0","68.46","0.0","68.46","81.89"
"65","2010","5","Karnataka","Kolar","0.0","0.0","78.2","0.0","78.2","0.0","78.2","109.11"
"65","2011","5","Karnataka","Kolar","0.0","0.0","80.25","0.0","80.25","0.0","80.25","97.86"
"65","2012","5","Karnataka","Kolar","0.0","0.0","78.43","0.0","78.43","0.0","78.43","94.9"
"65","2013","5","Karnataka","Kolar","0.0","0.0","67.06","0.0","67.06","0.0","67.06","81.87"
"65","2014","5","Karnataka","Kolar","0.0","0.0","65.65","0.0","65.65","0.0","65.65","80.93"
"65","2015","5","Karnataka","Kolar","7.9","1.69","44.01","0.0","44.01","0.43","54.02","60.56"
"65","2016","5","Karnataka","Kolar","0.0","0.0","69.89","0.0","69.89","0.0","69.89","89.98"
"65","2017","5","Karnataka","Kolar","0.0","0.0","63.87","0.0","63.87","0.0","63.87","82.29"
"66","1966","5","Karnataka","Tumkur","0.4","31.7","0.0","17.92","17.92","1.1","51.1","75.9"
"66","1967","5","Karnataka","Tumkur","0.4","33.9","0.0","19.71","19.71","2.6","56.6","64.4"
"66","1968","5","Karnataka","Tumkur","1.2","38.1","0.0","36.67","36.67","1.9","77.8","90.7"
"66","1969","5","Karnataka","Tumkur","1.0","38.8","0.0","31.32","31.32","6.5","77.7","77.7"
"66","1970","5","Karnataka","Tumkur","0.7","51.8","0.0","24.45","24.45","0.3","77.9","90.1"
"66","1971","5","Karnataka","Tumkur","0.7","35.7","0.0","43.97","43.97","0.3","80.6","88.8"
"66","1972","5","Karnataka","Tumkur","0.7","36.3","0.0","29.34","29.34","0.3","66.6","77.6"
"66","1973","5","Karnataka","Tumkur","0.8","37.2","0.0","31.16","31.16","0.5","69.6","94.7"
"66","1974","5","Karnataka","Tumkur","1.4","37.2","0.0","31.36","31.36","0.5","69.6","96.0"
"66","1975","5","Karnataka","Tumkur","1.0","52.7","0.0","30.52","30.52","1.3","85.5","108.0"
"66","1976","5","Karnataka","Tumkur","1.0","10.7","0.0","30.49","30.49","0.5","42.7","48.0"
"66","1977","5","Karnataka","Tumkur","1.0","41.0","0.0","27.04","27.04","0.9","69.9","81.5"
"66","1978","5","Karnataka","Tumkur","0.3","29.6","0.0","25.16","25.16","0.7","55.8","70.1"
"66","1979","5","Karnataka","Tumkur","0.0","32.0","0.0","23.42","23.42","0.0","56.0","73.0"
"66","1980","5","Karnataka","Tumkur","0.3","31.7","0.0","27.02","27.02","0.2","59.0","72.0"
"66","1981","5","Karnataka","Tumkur","0.3","34.9","0.0","25.9","25.9","0.7","62.0","82.0"
"66","1982","5","Karnataka","Tumkur","0.3","43.6","0.72","30.66","31.38","0.1","76.3","89.2"
"66","1983","5","Karnataka","Tumkur","0.3","33.7","0.15","33.69","33.84","0.4","68.2","77.6"
"66","1984","5","Karnataka","Tumkur","0.3","32.6","0.0","28.32","28.32","0.3","61.6","70.1"
"66","1985","5","Karnataka","Tumkur","0.3","34.8","1.17","30.92","32.09","0.2","67.5","76.7"
"66","1986","5","Karnataka","Tumkur","0.3","36.7","1.92","31.1","33.02","0.3","70.3","88.2"
"66","1987","5","Karnataka","Tumkur","0.3","42.5","3.39","31.24","34.63","0.3","77.7","99.8"
"66","1988","5","Karnataka","Tumkur","0.3","57.1","5.73","33.19","38.92","0.0","96.6","131.9"
"66","1989","5","Karnataka","Tumkur","0.3","35.5","8.73","34.57","43.3","0.0","79.3","100.1"
"66","1990","5","Karnataka","Tumkur","0.2","25.2","10.64","29.79","40.43","0.2","66.0","83.3"
"66","1991","5","Karnataka","Tumkur","0.2","33.3","14.5","31.85","46.35","0.2","80.1","115.4"
"66","1992","5","Karnataka","Tumkur","0.3","33.0","21.98","31.18","53.16","0.2","86.6","114.6"
"66","1993","5","Karnataka","Tumkur","0.3","30.5","26.65","24.59","51.24","0.2","82.2","109.4"
"66","1994","5","Karnataka","Tumkur","0.3","18.8","33.85","19.59","53.44","0.2","72.8","92.3"
"66","1995","5","Karnataka","Tumkur","0.27","17.39","41.46","15.37","56.82","0.08","74.57","90.35"
"66","1996","5","Karnataka","Tumkur","0.27","29.19","49.95","17.97","67.93","0.12","97.5","122.92"
"66","1997","5","Karnataka","Tumkur","0.27","26.71","55.85","16.94","72.79","0.03","99.96","119.13"
"66","1998","5","Karnataka","Tumkur","4.38","29.81","58.42","19.47","77.89","0.15","112.24","137.61"
"66","1999","5","Karnataka","Tumkur","4.37","31.15","62.27","15.49","77.76","0.12","113.41","138.2"
"66","2000","5","Karnataka","Tumkur","5.7","44.4","72.5","17.2","89.7","0.1","139.9","169.4"
"66","2001","5","Karnataka","Tumkur","4.95","43.39","77.59","16.52","94.11","0.0","142.45","169.13"
"66","2002","5","Karnataka","Tumkur","0.12","18.82","93.41","14.2","107.61","0.01","126.56","138.17"
"66","2003","5","Karnataka","Tumkur","0.0","7.5","105.8","4.58","110.38","0.0","117.88","126.47"
"66","2004","5","Karnataka","Tumkur","2.47","10.27","117.25","2.68","119.93","0.0","132.67","144.99"
"66","2005","5","Karnataka","Tumkur","4.63","23.65","126.56","2.03","128.59","0.01","156.88","173.62"
"66","2006","5","Karnataka","Tumkur","3.39","25.91","118.1","1.76","119.86","0.0","149.16","161.5"
"66","2007","5","Karnataka","Tumkur","1.66","24.71","120.79","0.97","121.76","0.04","148.17","166.26"
"66","2008","5","Karnataka","Tumkur","2.65","25.58","132.12","1.06","133.18","0.0","161.4","185.17"
"66","2009","5","Karnataka","Tumkur","3.01","19.02","145.06","1.48","146.54","0.0","168.57","193.55"
"66","2010","5","Karnataka","Tumkur","4.2","17.98","140.34","1.21","141.55","0.0","163.73","189.49"
"66","2011","5","Karnataka","Tumkur","4.2","11.99","143.61","0.0","143.61","0.0","159.8","183.14"
"66","2012","5","Karnataka","Tumkur","4.2","10.54","138.49","1.04","139.53","0.0","154.26","176.59"
"66","2013","5","Karnataka","Tumkur","4.2","9.92","132.94","0.97","133.9","0.0","148.02","168.87"
"66","2014","5","Karnataka","Tumkur","4.2","9.87","131.06","0.94","132.0","0.0","146.07","163.91"
"66","2015","5","Karnataka","Tumkur","4.1","9.0","144.71","0.9","145.61","0.0","158.71","177.22"
"66","2016","5","Karnataka","Tumkur","4.1","5.38","146.07","0.75","146.83","0.0","156.3","173.51"
"66","2017","5","Karnataka","Tumkur","0.0","5.33","145.98","0.73","146.7","0.0","152.03","170.78"
"67","1966","5","Karnataka","Mysore","41.9","11.2","0.0","2.47","2.47","2.5","58.0","76.3"
"67","1967","5","Karnataka","Mysore","46.0","12.7","0.0","2.78","2.78","3.9","65.4","82.0"
"67","1968","5","Karnataka","Mysore","46.8","12.1","0.0","4.52","4.52","2.9","66.3","68.3"
"67","1969","5","Karnataka","Mysore","47.2","14.8","0.0","9.29","9.29","1.4","72.7","76.1"
"67","1970","5","Karnataka","Mysore","52.7","16.6","0.0","9.39","9.39","1.6","80.9","88.8"
"67","1971","5","Karnataka","Mysore","51.8","16.8","0.0","19.49","19.49","1.7","89.8","97.3"
"67","1972","5","Karnataka","Mysore","53.4","17.0","0.0","12.3","12.3","1.6","84.3","96.3"
"67","1973","5","Karnataka","Mysore","54.0","17.6","0.0","12.72","12.72","1.5","85.8","96.0"
"67","1974","5","Karnataka","Mysore","55.7","19.4","0.0","13.85","13.85","2.4","91.5","93.5"
"67","1975","5","Karnataka","Mysore","51.0","16.8","0.0","15.05","15.05","2.1","84.9","96.2"
"67","1976","5","Karnataka","Mysore","50.4","15.6","0.0","14.36","14.36","2.0","82.4","93.5"
"67","1977","5","Karnataka","Mysore","51.0","16.1","0.0","15.09","15.09","0.9","83.1","95.7"
"67","1978","5","Karnataka","Mysore","55.7","15.5","0.0","15.67","15.67","0.7","86.6","99.3"
"67","1979","5","Karnataka","Mysore","56.0","15.0","0.0","15.9","15.9","2.0","89.0","98.0"
"67","1980","5","Karnataka","Mysore","51.0","15.3","0.0","18.32","18.32","1.5","86.0","97.0"
"67","1981","5","Karnataka","Mysore","57.3","15.0","0.0","19.71","19.71","1.8","94.0","104.0"
"67","1982","5","Karnataka","Mysore","58.7","19.0","0.11","25.67","25.78","0.7","104.2","115.7"
"67","1983","5","Karnataka","Mysore","58.1","9.1","0.02","21.63","21.65","1.4","90.2","103.7"
"67","1984","5","Karnataka","Mysore","58.7","7.0","0.0","20.46","20.46","1.4","87.6","97.9"
"67","1985","5","Karnataka","Mysore","68.9","7.5","0.09","27.78","27.87","2.3","106.6","111.2"
"67","1986","5","Karnataka","Mysore","71.0","7.8","0.09","28.11","28.2","3.0","110.0","114.2"
"67","1987","5","Karnataka","Mysore","71.7","12.6","0.09","30.43","30.52","3.1","117.9","122.8"
"67","1988","5","Karnataka","Mysore","79.4","10.7","0.24","34.41","34.65","1.4","126.4","137.7"
"67","1989","5","Karnataka","Mysore","77.5","10.4","0.35","37.48","37.83","0.3","127.0","144.4"
"67","1990","5","Karnataka","Mysore","68.76","7.44","0.45","29.97","30.42","0.57","107.18","125.2"
"67","1991","5","Karnataka","Mysore","78.89","15.26","0.37","40.33","40.7","0.95","135.79","165.78"
"67","1992","5","Karnataka","Mysore","84.81","12.65","0.55","35.27","35.82","1.81","135.1","178.29"
"67","1993","5","Karnataka","Mysore","82.95","13.68","0.63","35.24","35.87","1.23","133.73","176.82"
"67","1994","5","Karnataka","Mysore","87.47","13.99","0.72","39.72","40.44","0.81","142.71","189.35"
"67","1995","5","Karnataka","Mysore","97.95","11.73","0.85","42.88","43.72","0.03","153.44","183.76"
"67","1996","5","Karnataka","Mysore","98.45","12.3","3.87","32.22","36.09","0.0","146.84","178.11"
"67","1997","5","Karnataka","Mysore","102.99","12.81","4.56","25.78","30.34","0.0","146.96","179.48"
"67","1998","5","Karnataka","Mysore","109.77","14.9","8.31","30.45","38.75","1.21","164.64","194.68"
"67","1999","5","Karnataka","Mysore","104.01","13.1","12.91","29.73","42.63","1.08","160.82","191.76"
"67","2000","5","Karnataka","Mysore","99.1","14.3","17.1","23.1","40.2","1.3","154.9","188.9"
"67","2001","5","Karnataka","Mysore","111.36","16.31","19.14","35.23","54.36","0.0","183.34","211.75"
"67","2002","5","Karnataka","Mysore","83.92","16.54","53.91","9.87","63.78","0.18","165.56","209.49"
"67","2003","5","Karnataka","Mysore","94.39","14.06","38.89","12.49","51.38","0.0","160.38","191.17"
"67","2004","5","Karnataka","Mysore","94.11","22.06","40.77","13.75","54.52","1.18","171.86","213.72"
"67","2005","5","Karnataka","Mysore","118.44","18.38","39.06","19.32","58.39","0.68","195.89","228.16"
"67","2006","5","Karnataka","Mysore","112.55","23.89","39.52","22.8","62.32","0.0","199.6","229.0"
"67","2007","5","Karnataka","Mysore","120.13","28.81","45.67","27.39","73.06","0.0","222.91","256.19"
"67","2008","5","Karnataka","Mysore","121.64","29.89","48.72","25.73","74.45","0.02","226.86","257.68"
"67","2009","5","Karnataka","Mysore","125.51","22.26","65.6","24.52","90.12","0.0","238.74","269.96"
"67","2010","5","Karnataka","Mysore","119.38","20.67","68.36","22.72","91.07","0.78","231.9","274.41"
"67","2011","5","Karnataka","Mysore","127.76","23.45","95.28","0.0","95.28","0.77","247.25","285.06"
"67","2012","5","Karnataka","Mysore","104.54","13.64","66.19","13.41","79.6","0.22","197.99","234.22"
"67","2013","5","Karnataka","Mysore","112.73","16.58","68.09","13.23","81.32","0.22","210.84","226.38"
"67","2014","5","Karnataka","Mysore","106.86","19.69","61.84","19.2","81.03","0.22","207.79","233.39"
"67","2015","5","Karnataka","Mysore","112.84","17.73","63.91","12.11","76.03","0.22","206.81","227.63"
"67","2016","5","Karnataka","Mysore","84.6","7.83","47.62","7.91","55.53","0.22","148.16","171.82"
"67","2017","5","Karnataka","Mysore","79.43","6.42","55.33","7.53","62.86","1.05","149.76","180.97"
"68","1966","5","Karnataka","Mandya","60.3","12.2","0.0","1.24","1.24","0.7","74.4","84.8"
"68","1967","5","Karnataka","Mandya","60.4","12.7","0.0","2.63","2.63","0.8","76.6","88.4"
"68","1968","5","Karnataka","Mandya","61.2","13.4","0.0","4.46","4.46","1.5","80.6","95.4"
"68","1969","5","Karnataka","Mandya","61.4","13.4","0.0","5.45","5.45","1.8","82.0","95.2"
"68","1970","5","Karnataka","Mandya","62.8","13.5","0.0","5.61","5.61","3.8","85.9","102.6"
"68","1971","5","Karnataka","Mandya","63.0","13.5","0.0","6.32","6.32","2.0","84.9","101.1"
"68","1972","5","Karnataka","Mandya","65.1","13.9","0.0","7.68","7.68","1.6","88.3","106.1"
"68","1973","5","Karnataka","Mandya","63.1","13.4","0.0","7.75","7.75","2.3","86.6","107.6"
"68","1974","5","Karnataka","Mandya","81.8","13.2","0.0","8.08","8.08","6.0","109.3","109.3"
"68","1975","5","Karnataka","Mandya","68.1","11.7","0.0","8.26","8.26","2.7","90.7","123.6"
"68","1976","5","Karnataka","Mandya","66.3","2.6","0.0","8.45","8.45","1.1","78.4","105.9"
"68","1977","5","Karnataka","Mandya","76.1","9.7","0.0","9.15","9.15","2.0","97.0","134.1"
"68","1978","5","Karnataka","Mandya","76.7","9.7","0.0","8.89","8.89","2.0","97.2","130.3"
"68","1979","5","Karnataka","Mandya","76.0","10.0","0.0","8.89","8.89","2.0","97.0","131.0"
"68","1980","5","Karnataka","Mandya","76.0","9.7","0.0","7.96","7.96","2.5","97.0","130.0"
"68","1981","5","Karnataka","Mandya","81.6","8.1","0.0","8.35","8.35","1.8","100.0","133.0"
"68","1982","5","Karnataka","Mandya","81.5","9.6","0.0","8.05","8.05","2.1","101.6","136.1"
"68","1983","5","Karnataka","Mandya","82.4","11.4","0.0","8.66","8.66","2.2","104.7","139.4"
"68","1984","5","Karnataka","Mandya","81.5","9.6","0.0","8.0","8.0","1.8","100.9","120.2"
"68","1985","5","Karnataka","Mandya","84.1","6.7","0.0","7.25","7.25","1.4","99.4","129.9"
"68","1986","5","Karnataka","Mandya","85.1","8.9","0.18","8.48","8.66","1.5","104.1","140.8"
"68","1987","5","Karnataka","Mandya","71.5","10.4","0.1","8.14","8.24","1.5","91.6","133.8"
"68","1988","5","Karnataka","Mandya","81.6","9.3","0.2","7.61","7.81","1.2","100.3","133.8"
"68","1989","5","Karnataka","Mandya","81.0","9.5","0.26","7.27","7.53","1.4","99.8","130.1"
"68","1990","5","Karnataka","Mandya","82.8","7.5","0.28","7.43","7.71","1.6","99.6","128.4"
"68","1991","5","Karnataka","Mandya","84.4","10.8","0.31","7.41","7.72","1.7","104.7","137.8"
"68","1992","5","Karnataka","Mandya","86.9","9.1","0.5","6.28","6.78","1.4","104.1","136.1"
"68","1993","5","Karnataka","Mandya","86.5","8.4","0.99","6.63","7.62","1.5","104.0","138.1"
"68","1994","5","Karnataka","Mandya","92.6","9.7","2.16","8.49","10.65","1.3","114.3","143.0"
"68","1995","5","Karnataka","Mandya","92.96","8.31","1.95","8.29","10.24","0.87","112.36","137.59"
"68","1996","5","Karnataka","Mandya","88.96","9.61","2.48","8.51","10.99","1.03","110.6","128.85"
"68","1997","5","Karnataka","Mandya","94.78","10.55","2.81","9.31","12.12","1.4","119.24","144.28"
"68","1998","5","Karnataka","Mandya","97.87","7.93","2.38","7.36","9.74","1.36","116.9","138.74"
"68","1999","5","Karnataka","Mandya","86.35","8.16","2.28","10.29","12.57","0.95","108.02","141.03"
"68","2000","5","Karnataka","Mandya","84.9","6.9","3.0","11.3","14.3","1.3","107.4","136.5"
"68","2001","5","Karnataka","Mandya","88.24","7.59","3.35","10.52","13.87","1.43","111.13","136.0"
"68","2002","5","Karnataka","Mandya","66.82","7.86","4.06","9.59","13.65","1.36","89.69","106.63"
"68","2003","5","Karnataka","Mandya","68.1","9.03","6.35","11.64","17.99","1.62","96.74","116.35"
"68","2004","5","Karnataka","Mandya","91.23","14.23","8.38","14.51","22.89","1.89","130.24","159.15"
"68","2005","5","Karnataka","Mandya","90.6","10.85","9.79","9.01","18.8","2.14","122.39","150.48"
"68","2006","5","Karnataka","Mandya","92.92","18.84","4.51","7.06","11.57","2.87","126.2","149.04"
"68","2007","5","Karnataka","Mandya","96.87","18.99","4.51","7.16","11.67","3.44","130.97","167.18"
"68","2008","5","Karnataka","Mandya","102.81","20.8","5.8","7.16","12.96","3.59","140.16","174.53"
"68","2009","5","Karnataka","Mandya","103.28","21.8","5.0","8.16","13.16","3.15","141.39","170.01"
"68","2010","5","Karnataka","Mandya","99.36","23.17","6.46","8.54","15.0","3.22","140.76","173.51"
"68","2011","5","Karnataka","Mandya","107.55","18.21","12.88","0.0","12.88","2.86","141.5","168.12"
"68","2012","5","Karnataka","Mandya","96.73","15.94","4.93","6.85","11.78","1.37","125.82","140.35"
"68","2013","5","Karnataka","Mandya","96.51","15.94","4.99","6.85","11.84","1.4","125.69","142.24"
"68","2014","5","Karnataka","Mandya","89.17","15.51","15.7","8.4","24.09","1.81","130.58","154.23"
"68","2015","5","Karnataka","Mandya","90.67","14.85","16.03","5.49","21.51","1.25","128.29","151.36"
"68","2016","5","Karnataka","Mandya","51.28","14.92","21.81","4.73","26.55","1.77","94.52","112.25"
"68","2017","5","Karnataka","Mandya","55.2","23.92","20.89","7.34","28.23","2.52","109.87","121.72"
"69","1966","5","Karnataka","Hassan","10.7","34.1","0.0","1.72","1.72","9.8","56.3","59.2"
"69","1967","5","Karnataka","Hassan","11.5","35.5","0.0","3.82","3.82","9.5","60.3","61.1"
"69","1968","5","Karnataka","Hassan","11.5","35.5","0.0","3.82","3.82","9.5","60.3","61.5"
"69","1969","5","Karnataka","Hassan","8.0","34.6","0.0","2.41","2.41","9.5","54.5","61.3"
