"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"75","1966","5","Karnataka","Belgaum","8.4","3.9","5.4","3.5","8.9","0.2","10.0","0.2","0.0","1.0","0.6","0.1","1.7","0.0","0.0","0.0","21.7","5.9","-1.0","-1.0"
"75","1967","5","Karnataka","Belgaum","11.9","4.7","6.6","4.5","11.1","0.1","14.1","0.1","0.0","1.2","0.0","0.4","1.6","0.0","0.0","0.0","23.8","5.7","-1.0","-1.0"
"75","1968","5","Karnataka","Belgaum","16.5","8.4","14.7","1.4","16.1","0.0","16.5","0.2","0.0","1.6","0.0","0.0","1.6","0.0","0.0","0.0","27.7","13.8","-1.0","-1.0"
"75","1969","5","Karnataka","Belgaum","19.9","7.1","9.5","0.0","9.5","0.2","19.6","0.2","0.0","0.2","0.3","1.0","1.5","0.0","0.0","0.0","31.9","8.0","-1.0","-1.0"
"75","1970","5","Karnataka","Belgaum","18.2","11.0","11.6","1.7","13.3","0.2","22.1","0.2","0.0","0.8","0.3","0.0","1.1","1.8","0.0","0.0","29.6","7.6","3.0","0.21"
"75","1971","5","Karnataka","Belgaum","21.4","7.6","19.0","6.6","25.6","0.4","22.4","0.3","0.0","0.5","0.6","0.0","1.1","1.1","0.0","0.0","30.0","6.4","3.1","0.18"
"75","1972","5","Karnataka","Belgaum","9.7","5.8","11.6","0.3","11.9","0.1","26.7","0.6","0.0","0.9","0.0","0.0","0.9","1.4","0.0","0.0","24.6","4.8","2.5","0.73"
"75","1973","5","Karnataka","Belgaum","10.3","7.8","19.1","1.7","20.8","0.6","30.0","0.2","0.0","0.6","0.5","0.0","1.1","2.3","0.0","0.0","24.9","4.2","2.4","0.32"
"75","1974","5","Karnataka","Belgaum","9.8","8.7","17.4","1.8","19.1","0.5","32.6","0.0","0.0","1.0","0.4","0.7","2.1","2.4","0.0","0.0","29.0","6.3","2.5","0.47"
"75","1975","5","Karnataka","Belgaum","12.3","12.1","18.0","2.0","20.0","1.0","37.2","0.1","0.0","2.5","0.3","0.5","3.3","4.0","0.0","0.0","36.6","7.1","3.2","1.09"
"75","1976","5","Karnataka","Belgaum","10.7","11.2","10.8","3.9","14.7","1.4","37.8","0.1","0.0","2.8","0.3","0.8","3.9","2.9","0.0","0.0","41.4","8.4","2.8","1.11"
"75","1977","5","Karnataka","Belgaum","11.0","11.3","9.3","3.1","12.3","1.9","39.2","0.1","0.0","2.8","0.3","1.4","4.5","4.0","0.0","0.0","42.4","8.7","2.8","0.38"
"75","1978","5","Karnataka","Belgaum","10.3","14.2","9.1","3.6","12.7","2.2","42.2","0.2","0.0","2.7","0.3","1.9","4.9","3.4","0.0","0.0","43.0","11.3","2.8","0.21"
"75","1979","5","Karnataka","Belgaum","10.0","15.6","9.6","4.2","13.8","2.1","46.0","0.0","0.0","2.9","0.3","1.1","4.3","4.0","0.0","0.0","42.5","12.5","3.4","0.18"
"75","1980","5","Karnataka","Belgaum","10.3","15.5","11.4","4.4","15.8","0.8","48.0","0.0","0.0","2.9","0.4","2.1","5.4","5.3","0.0","0.0","48.0","12.6","3.5","0.12"
"75","1981","5","Karnataka","Belgaum","9.1","16.2","14.8","5.0","19.8","0.7","51.0","0.0","0.0","3.8","0.3","1.9","6.0","7.0","0.0","0.0","55.3","16.1","3.3","0.34"
"75","1982","5","Karnataka","Belgaum","9.4","20.0","9.2","4.8","14.0","0.9","61.6","0.0","0.0","5.8","0.4","7.7","13.9","10.6","0.0","0.0","66.9","30.1","6.6","0.41"
"75","1983","5","Karnataka","Belgaum","10.2","16.1","10.0","4.5","14.5","0.7","53.3","0.0","0.0","3.8","0.4","3.0","7.2","11.4","0.0","0.0","58.6","23.0","4.4","0.39"
"75","1984","5","Karnataka","Belgaum","9.6","14.4","13.8","3.5","17.3","1.0","48.1","0.0","0.0","3.5","0.3","2.4","6.2","9.2","0.0","0.0","56.2","19.3","3.7","0.12"
"75","1985","5","Karnataka","Belgaum","5.9","19.8","13.4","7.5","20.9","1.0","59.4","0.0","0.0","7.6","0.6","8.5","16.7","9.8","0.0","0.0","63.1","32.3","6.2","2.24"
"75","1986","5","Karnataka","Belgaum","6.3","23.8","15.5","9.3","24.7","1.8","63.1","0.0","0.0","8.8","0.6","4.3","13.7","11.9","0.0","0.0","63.5","22.9","7.2","0.54"
"75","1987","5","Karnataka","Belgaum","6.0","22.3","14.5","6.3","20.8","0.7","63.2","0.0","0.0","8.6","0.7","3.3","12.6","11.2","0.0","0.0","71.4","21.0","8.8","0.42"
"75","1988","5","Karnataka","Belgaum","5.8","27.2","11.0","9.2","20.2","0.5","72.7","0.0","0.0","9.2","0.6","5.4","15.2","16.6","0.0","0.0","85.0","29.2","6.9","0.91"
"75","1989","5","Karnataka","Belgaum","7.2","22.4","12.1","8.9","21.1","0.2","71.5","0.0","0.0","9.1","1.1","8.7","18.9","10.5","0.0","0.0","103.0","37.9","7.2","3.67"
"75","1990","5","Karnataka","Belgaum","5.74","25.35","15.81","9.67","25.47","1.6","66.54","0.03","0.0","6.78","0.53","2.34","9.65","11.71","0.08","0.0","97.86","31.49","0.0","0.0"
"75","1991","5","Karnataka","Belgaum","5.45","23.55","12.54","5.47","18.01","0.3","66.3","0.0","0.0","7.91","0.54","1.96","10.41","14.48","0.1","0.02","108.09","34.04","0.0","0.0"
"75","1992","5","Karnataka","Belgaum","4.89","28.11","10.72","6.68","17.39","0.11","65.37","0.01","0.0","5.52","0.27","1.9","7.69","10.94","0.05","0.01","95.3","40.22","0.0","0.0"
"75","1993","5","Karnataka","Belgaum","7.33","31.41","10.97","7.9","18.87","0.35","81.98","0.0","0.0","7.84","0.53","2.31","10.68","10.64","0.04","0.05","106.24","32.54","0.0","0.0"
"75","1994","5","Karnataka","Belgaum","7.16","30.01","10.04","5.78","15.83","0.31","79.86","0.0","0.0","8.68","0.67","2.73","12.08","14.36","0.2","0.05","114.44","31.02","0.0","1.54"
"75","1995","5","Karnataka","Belgaum","13.21","28.3","8.19","4.86","13.05","0.43","81.08","0.0","0.0","9.73","0.0","0.0","0.0","8.3","0.0","0.0","0.0","29.31","10.35","1.29"
"75","1996","5","Karnataka","Belgaum","5.97","36.98","9.22","7.58","16.79","0.73","91.0","0.0","0.0","10.3","0.0","0.0","0.0","11.03","0.0","0.0","0.0","24.83","12.15","1.68"
"75","1997","5","Karnataka","Belgaum","7.57","40.36","8.11","7.0","15.11","0.82","84.39","0.0","0.0","9.89","0.0","0.0","0.0","9.99","0.0","0.0","0.0","25.33","0.0","7.65"
"75","1998","5","Karnataka","Belgaum","9.36","38.26","8.18","5.68","13.86","1.51","102.53","0.0","0.0","8.96","0.3","1.75","11.01","7.43","0.12","0.02","124.02","23.03","10.45","4.62"
"75","1999","5","Karnataka","Belgaum","8.45","39.73","8.85","6.66","15.51","0.81","111.97","0.0","0.0","8.09","0.6","2.37","11.06","10.93","0.06","0.01","140.51","20.14","10.48","1.02"
"75","2000","5","Karnataka","Belgaum","9.31","41.45","10.38","9.38","19.76","0.52","105.47","0.01","0.0","10.23","0.29","3.07","13.59","10.76","0.09","0.03","174.71","17.01","12.02","0.64"
"75","2001","5","Karnataka","Belgaum","9.6","37.71","4.31","7.66","11.97","0.31","91.17","0.01","0.0","8.48","0.13","3.24","11.85","7.75","0.18","0.01","156.04","11.46","9.03","1.26"
"75","2002","5","Karnataka","Belgaum","8.93","35.21","5.56","5.55","11.11","0.6","79.98","0.05","0.0","10.6","0.61","4.75","15.96","11.74","0.06","0.02","145.13","10.48","9.75","4.42"
"75","2003","5","Karnataka","Belgaum","5.61","36.67","2.34","10.3","12.64","0.28","64.68","0.0","0.0","16.54","0.06","1.46","18.06","7.05","0.0","0.0","141.4","6.3","8.29","0.83"
"75","2004","5","Karnataka","Belgaum","6.49","42.14","9.08","12.85","21.93","1.4","106.08","0.0","0.0","18.96","0.15","3.29","22.4","12.73","0.01","0.0","115.85","19.54","11.48","1.03"
"75","2005","5","Karnataka","Belgaum","7.5","46.71","6.55","12.17","18.72","1.2","116.61","0.0","0.0","21.88","0.22","2.15","24.25","15.77","0.01","0.0","166.17","8.47","10.73","3.56"
"75","2006","5","Karnataka","Belgaum","7.42","54.35","5.19","5.58","10.78","1.59","107.58","0.0","0.0","18.8","0.21","9.4","28.4","11.59","0.08","0.0","189.81","8.12","9.98","2.22"
"75","2007","5","Karnataka","Belgaum","8.5","43.09","5.97","12.37","18.34","2.13","121.65","0.0","0.0","18.12","0.22","2.94","21.29","19.08","0.06","0.18","193.75","5.21","13.59","0.86"
"75","2008","5","Karnataka","Belgaum","8.38","46.23","5.61","28.63","34.24","1.19","120.74","0.0","0.0","23.14","0.36","3.63","27.13","10.95","0.05","0.0","191.4","8.12","15.34","0.76"
"75","2009","5","Karnataka","Belgaum","9.02","45.06","6.08","12.41","18.48","2.02","128.26","0.0","0.0","19.76","0.49","3.02","23.26","13.17","0.04","0.0","198.92","10.96","18.24","0.63"
"75","2010","5","Karnataka","Belgaum","7.06","38.79","5.79","11.98","17.76","0.66","122.42","0.0","0.0","20.92","0.14","0.0","0.0","9.81","0.04","0.0","282.34","13.28","20.72","0.72"
"75","2011","5","Karnataka","Belgaum","9.74","32.57","6.3","9.02","15.33","0.61","118.41","0.0","0.0","16.14","0.14","1.28","17.56","8.0","0.04","0.01","255.25","11.86","19.1","0.9"
"75","2012","5","Karnataka","Belgaum","8.24","35.3","5.21","29.18","34.38","0.81","110.62","0.0","0.0","18.55","0.11","3.81","22.48","11.93","0.05","0.45","252.34","5.92","22.01","2.8"
"75","2013","5","Karnataka","Belgaum","6.57","30.42","8.24","14.28","22.52","1.58","131.23","0.45","0.0","33.78","0.62","2.46","36.86","10.95","0.11","0.1","252.92","11.23","23.22","1.57"
"75","2014","5","Karnataka","Belgaum","6.02","36.58","6.32","11.54","17.87","2.41","115.92","0.1","0.0","48.67","0.52","4.86","54.05","12.43","0.02","0.0","266.25","13.85","28.15","1.96"
"75","2015","5","Karnataka","Belgaum","1.86","22.31","5.87","41.57","47.44","0.62","82.26","0.12","0.0","72.68","0.59","1.87","75.14","9.94","0.01","0.0","215.43","7.4","21.72","0.85"
"75","2016","5","Karnataka","Belgaum","6.48","35.16","11.57","28.44","40.0","0.53","112.62","0.32","0.0","65.36","0.82","1.58","67.75","10.91","0.01","0.0","194.48","13.17","19.06","0.8"
"75","2017","5","Karnataka","Belgaum","2.61","38.79","1.96","6.45","8.41","0.53","94.72","0.0","0.0","26.22","0.12","0.61","26.94","10.36","0.0","0.0","221.09","6.59","29.69","0.06"
"76","1966","5","Karnataka","Bijapur / Vijayapura","4.2","4.9","2.4","12.8","15.2","0.1","4.2","0.0","0.0","0.0","0.0","0.2","0.2","0.0","0.0","0.0","2.8","5.6","-1.0","-1.0"
"76","1967","5","Karnataka","Bijapur / Vijayapura","3.5","4.5","2.3","9.4","11.7","0.1","5.8","0.0","0.0","0.0","0.0","0.2","0.2","0.0","0.0","0.0","2.3","4.7","-1.0","-1.0"
"76","1968","5","Karnataka","Bijapur / Vijayapura","3.1","5.0","4.0","11.7","15.7","0.9","6.8","0.0","0.0","0.0","0.0","0.2","0.2","0.0","0.0","0.0","3.3","4.3","-1.0","-1.0"
"76","1969","5","Karnataka","Bijapur / Vijayapura","2.9","6.0","3.7","12.3","16.0","1.1","6.8","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","3.0","4.4","-1.0","-1.0"
"76","1970","5","Karnataka","Bijapur / Vijayapura","3.4","7.0","2.1","11.5","13.6","0.5","8.4","0.0","0.0","0.1","0.0","0.0","0.1","1.1","0.0","0.0","3.0","8.2","8.1","2.41"
"76","1971","5","Karnataka","Bijapur / Vijayapura","2.2","15.6","6.8","18.9","25.7","4.8","8.4","0.0","0.0","0.1","0.0","0.0","0.1","3.0","0.0","0.0","2.9","15.4","7.6","2.29"
"76","1972","5","Karnataka","Bijapur / Vijayapura","1.2","6.9","2.1","4.9","7.0","1.3","9.5","0.0","0.0","0.1","0.0","0.0","0.1","0.6","0.0","0.0","3.2","7.1","6.1","0.64"
"76","1973","5","Karnataka","Bijapur / Vijayapura","1.3","10.1","4.4","11.1","15.5","4.7","10.0","0.0","0.0","0.1","0.0","0.0","0.1","1.6","0.0","0.0","3.3","7.1","7.7","0.76"
"76","1974","5","Karnataka","Bijapur / Vijayapura","1.5","13.1","5.8","10.5","16.3","8.4","10.3","0.0","0.0","0.1","0.0","0.1","0.2","2.2","0.0","0.0","4.1","9.5","8.6","0.75"
"76","1975","5","Karnataka","Bijapur / Vijayapura","1.5","24.4","10.4","3.9","14.2","16.3","18.4","0.0","0.0","0.2","0.0","0.0","0.2","2.9","0.0","0.0","5.4","10.8","10.0","0.59"
"76","1976","5","Karnataka","Bijapur / Vijayapura","1.3","25.8","8.7","8.5","17.2","12.4","17.7","0.0","0.0","0.1","0.0","0.0","0.1","2.3","0.0","0.0","5.8","10.0","9.4","0.47"
"76","1977","5","Karnataka","Bijapur / Vijayapura","1.9","26.5","8.3","11.3","19.7","10.2","17.3","0.0","0.0","0.2","0.0","0.1","0.3","5.1","0.0","0.0","7.7","16.9","9.7","0.51"
"76","1978","5","Karnataka","Bijapur / Vijayapura","1.8","25.6","8.8","12.1","20.9","14.0","17.9","0.0","0.0","0.2","0.0","0.1","0.3","5.7","0.0","0.0","8.2","21.8","10.8","0.69"
"76","1979","5","Karnataka","Bijapur / Vijayapura","0.9","19.0","3.5","14.3","17.9","6.8","19.0","0.0","0.0","0.1","0.2","1.0","1.3","9.2","0.0","0.0","7.7","16.6","14.5","0.42"
"76","1980","5","Karnataka","Bijapur / Vijayapura","1.1","16.5","4.2","16.9","21.1","8.7","22.0","0.0","0.0","1.4","0.2","0.8","2.4","9.5","0.0","0.0","11.6","13.0","13.9","0.18"
"76","1981","5","Karnataka","Bijapur / Vijayapura","1.4","19.7","6.5","21.1","27.5","11.0","22.0","0.0","0.0","0.9","0.3","0.4","1.6","10.4","0.0","0.0","13.9","13.8","20.9","0.31"
"76","1982","5","Karnataka","Bijapur / Vijayapura","0.8","27.5","6.5","30.6","37.1","11.1","29.9","0.0","0.0","2.1","0.4","1.7","4.2","15.2","0.0","0.2","16.2","9.5","18.9","0.94"
"76","1983","5","Karnataka","Bijapur / Vijayapura","1.1","23.5","7.5","26.6","34.1","12.4","30.6","0.0","0.0","1.8","0.3","0.8","2.9","13.3","0.0","0.1","18.6","11.2","18.3","1.01"
"76","1984","5","Karnataka","Bijapur / Vijayapura","1.2","18.8","5.9","20.2","26.1","11.2","26.3","0.0","0.0","1.7","0.3","0.6","2.6","11.6","0.0","0.0","19.9","11.1","18.3","0.73"
"76","1985","5","Karnataka","Bijapur / Vijayapura","0.6","17.5","9.4","31.1","40.6","10.8","30.5","0.0","0.0","3.7","0.9","1.6","6.2","17.5","0.1","0.1","17.7","9.9","15.2","1.39"
"76","1986","5","Karnataka","Bijapur / Vijayapura","1.0","19.6","16.8","31.7","48.5","17.7","35.1","0.0","0.0","3.5","1.5","3.3","8.3","17.9","0.0","0.1","18.3","4.6","15.9","1.46"
"76","1987","5","Karnataka","Bijapur / Vijayapura","0.8","15.9","11.2","29.8","41.0","12.0","28.8","0.0","0.0","4.6","0.7","4.7","10.0","22.4","0.1","0.0","21.9","3.8","16.2","0.87"
"76","1988","5","Karnataka","Bijapur / Vijayapura","0.7","23.0","9.4","39.3","48.7","16.6","45.7","0.0","0.0","6.1","1.8","1.9","9.8","26.2","0.0","0.0","28.2","7.6","21.1","0.86"
"76","1989","5","Karnataka","Bijapur / Vijayapura","0.7","24.5","11.1","41.0","52.1","18.5","44.5","0.0","0.0","6.5","0.5","1.9","8.9","23.5","0.0","0.0","33.1","7.3","22.0","0.95"
"76","1990","5","Karnataka","Bijapur / Vijayapura","0.45","22.29","12.75","33.26","46.01","14.04","49.36","0.0","0.0","7.17","1.13","2.82","11.12","28.69","0.12","0.16","34.69","6.35","0.0","0.0"
"76","1991","5","Karnataka","Bijapur / Vijayapura","0.72","19.14","12.61","37.13","49.74","13.67","50.78","0.0","0.0","7.99","1.21","2.31","11.51","35.24","0.02","0.04","36.06","6.6","0.0","0.0"
"76","1992","5","Karnataka","Bijapur / Vijayapura","0.63","20.99","12.47","37.0","49.47","14.19","49.16","0.0","0.0","7.87","1.04","2.25","11.16","29.82","0.01","0.03","33.8","13.33","0.0","0.0"
"76","1993","5","Karnataka","Bijapur / Vijayapura","0.41","26.3","11.43","40.07","51.5","10.09","49.97","0.0","0.0","10.01","0.54","1.42","11.97","36.53","0.03","0.03","50.77","7.86","0.0","0.0"
"76","1994","5","Karnataka","Bijapur / Vijayapura","0.64","26.35","8.44","39.41","47.85","10.28","46.28","0.0","0.0","11.77","0.49","1.03","13.29","32.25","0.01","0.08","64.48","13.73","0.0","1.08"
"76","1995","5","Karnataka","Bijapur / Vijayapura","0.16","23.46","12.32","37.51","49.83","14.92","50.91","0.0","0.0","9.57","0.0","0.0","0.0","25.15","0.0","0.0","0.0","12.91","21.39","1.38"
"76","1996","5","Karnataka","Bijapur / Vijayapura","0.2","25.01","10.27","36.3","46.57","15.71","50.79","0.0","0.0","10.19","0.0","0.0","0.0","32.04","0.0","0.0","0.0","11.99","21.82","1.21"
"76","1997","5","Karnataka","Bijapur / Vijayapura","0.27","25.79","5.92","32.51","38.42","12.68","56.22","0.0","0.0","8.05","0.0","0.0","0.0","28.84","0.0","0.0","0.0","12.45","0.0","1.01"
"76","1998","5","Karnataka","Bijapur / Vijayapura","0.18","35.5","6.88","31.92","38.81","16.03","55.55","0.0","0.0","11.95","0.75","0.57","13.26","35.12","0.0","0.06","62.91","13.0","27.21","0.22"
"76","1999","5","Karnataka","Bijapur / Vijayapura","0.14","37.94","7.78","39.27","47.05","18.5","65.38","0.0","0.0","9.65","1.47","0.49","11.6","32.1","0.0","0.03","69.57","12.12","29.37","0.41"
"76","2000","5","Karnataka","Bijapur / Vijayapura","0.25","40.74","6.62","39.6","46.23","19.49","67.28","0.0","0.0","8.89","1.83","0.77","11.49","26.49","0.0","0.01","82.48","14.87","30.72","0.45"
"76","2001","5","Karnataka","Bijapur / Vijayapura","0.16","41.18","4.54","39.56","44.09","5.32","48.08","0.0","0.0","11.78","3.26","0.93","15.97","24.94","0.0","0.01","80.91","14.56","32.37","0.2"
"76","2002","5","Karnataka","Bijapur / Vijayapura","0.13","37.6","3.25","38.32","41.56","7.15","43.37","0.0","0.0","14.52","0.75","0.51","15.78","27.11","0.0","0.0","77.23","4.05","37.72","0.16"
"76","2003","5","Karnataka","Bijapur / Vijayapura","0.11","25.44","4.41","27.07","31.49","7.3","37.3","0.0","0.0","13.31","4.02","0.49","17.82","32.81","0.0","0.02","66.9","3.85","31.21","0.02"
"76","2004","5","Karnataka","Bijapur / Vijayapura","0.08","45.19","5.77","41.23","47.0","18.34","70.06","0.0","0.0","22.8","5.0","1.07","28.86","48.51","0.0","0.04","66.73","8.51","35.95","0.34"
"76","2005","5","Karnataka","Bijapur / Vijayapura","0.27","45.26","4.53","40.08","44.6","16.55","80.11","0.0","0.0","18.03","7.34","1.22","26.59","52.1","0.0","0.04","99.83","6.5","39.08","0.47"
"76","2006","5","Karnataka","Bijapur / Vijayapura","0.16","54.5","3.84","37.76","41.58","17.97","80.73","0.0","0.0","35.27","11.87","0.99","48.12","39.62","0.0","0.01","131.14","3.85","38.87","0.46"
"76","2007","5","Karnataka","Bijapur / Vijayapura","0.09","61.37","4.79","46.89","51.67","27.23","122.26","0.0","0.0","33.31","14.73","1.51","49.55","48.85","0.0","0.0","112.77","5.13","45.12","0.36"
"76","2008","5","Karnataka","Bijapur / Vijayapura","0.1","60.73","3.39","51.78","55.16","18.49","112.22","0.0","0.0","37.43","12.98","1.22","51.62","47.95","0.0","0.0","127.29","6.96","47.26","0.09"
"76","2009","5","Karnataka","Bijapur / Vijayapura","0.29","72.35","2.37","43.34","45.72","16.56","138.66","0.0","0.0","46.86","15.15","1.34","63.36","63.25","0.0","0.0","132.61","5.05","50.64","0.19"
"76","2010","5","Karnataka","Bijapur / Vijayapura","0.21","60.52","1.8","36.13","37.93","15.86","156.39","0.0","0.0","42.74","23.77","0.0","0.0","62.1","0.01","0.0","176.14","10.48","48.95","0.17"
"76","2011","5","Karnataka","Bijapur / Vijayapura","0.18","49.4","3.83","37.29","41.12","14.41","153.21","0.0","0.0","37.37","17.77","0.91","56.04","43.14","0.0","0.0","191.24","11.32","52.02","0.08"
"76","2012","5","Karnataka","Bijapur / Vijayapura","0.15","52.29","1.25","39.5","40.75","12.76","132.71","0.0","0.0","38.79","13.99","0.95","53.73","49.75","0.0","0.0","182.53","9.76","48.17","0.1"
"76","2013","5","Karnataka","Bijapur / Vijayapura","0.1","54.51","1.92","28.14","30.06","16.4","137.63","0.0","0.0","38.59","30.34","1.3","70.22","43.07","0.01","0.0","202.34","7.4","49.85","0.09"
"76","2014","5","Karnataka","Bijapur / Vijayapura","0.08","57.53","0.79","33.1","33.89","11.92","124.65","0.0","0.0","51.25","26.79","1.31","79.35","49.72","0.0","0.0","192.78","11.11","54.09","0.25"
"76","2015","5","Karnataka","Bijapur / Vijayapura","0.08","53.21","1.13","30.28","31.41","3.0","82.0","0.0","0.0","51.94","18.38","0.88","71.2","42.2","0.0","0.0","183.52","7.95","57.42","0.18"
"76","2016","5","Karnataka","Bijapur / Vijayapura","0.03","37.45","0.36","19.69","20.05","14.83","112.32","0.0","0.0","34.02","45.73","1.82","81.57","55.27","0.0","0.0","142.68","9.75","57.51","0.38"
"76","2017","5","Karnataka","Bijapur / Vijayapura","0.03","53.77","0.22","23.73","23.95","6.36","104.61","0.0","0.0","65.99","31.21","1.57","98.77","55.54","0.0","0.0","159.24","11.1","68.92","0.35"
"77","1966","5","Karnataka","Bidar","1.9","2.0","0.1","0.0","0.1","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.7","0.0","-1.0","-1.0"
"77","1967","5","Karnataka","Bidar","1.4","1.2","0.4","0.0","0.4","0.1","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.1","0.0","-1.0","-1.0"
"77","1968","5","Karnataka","Bidar","1.3","1.0","0.0","0.4","0.4","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.3","0.0","-1.0","-1.0"
"77","1969","5","Karnataka","Bidar","1.2","2.7","0.0","0.2","0.2","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.4","0.0","-1.0","-1.0"
"77","1970","5","Karnataka","Bidar","2.6","6.0","0.0","0.2","0.2","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.1","0.0","0.0","0.0"
"77","1971","5","Karnataka","Bidar","1.1","4.1","3.2","3.4","6.6","3.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.1","0.0","0.1","0.0"
"77","1972","5","Karnataka","Bidar","0.9","2.8","0.0","0.2","0.2","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.2","0.0","0.2","0.0"
"77","1973","5","Karnataka","Bidar","1.7","4.0","0.0","0.2","0.2","0.0","0.1","0.0","0.0","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.3","0.0","0.3","0.0"
"77","1974","5","Karnataka","Bidar","2.0","4.4","0.0","0.1","0.1","0.0","0.3","0.0","0.0","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.3","0.0","1.2","0.03"
"77","1975","5","Karnataka","Bidar","1.6","7.6","0.1","1.5","1.6","0.0","0.2","0.0","0.0","0.8","0.0","0.0","0.8","0.0","0.0","0.0","9.4","0.1","0.8","0.03"
"77","1976","5","Karnataka","Bidar","2.0","7.9","0.2","0.8","1.0","0.0","0.4","0.0","0.0","0.5","0.0","0.0","0.5","0.0","0.0","0.0","11.1","0.2","0.9","0.07"
"77","1977","5","Karnataka","Bidar","0.7","8.6","0.2","0.1","0.3","0.0","0.3","0.0","0.0","0.2","0.0","0.0","0.2","0.1","0.0","0.0","12.0","0.1","1.2","0.1"
"77","1978","5","Karnataka","Bidar","1.2","10.1","0.1","0.2","0.3","0.0","0.3","0.0","0.0","0.2","0.0","0.0","0.2","0.2","0.0","0.0","10.9","0.1","1.3","0.2"
"77","1979","5","Karnataka","Bidar","1.1","9.9","0.0","0.3","0.3","0.0","0.3","0.0","0.0","0.2","0.0","0.0","0.2","0.2","0.0","0.0","11.3","0.1","1.5","0.19"
"77","1980","5","Karnataka","Bidar","2.2","8.5","0.1","0.3","0.4","0.0","0.4","0.0","0.0","0.4","0.0","0.0","0.4","0.2","0.0","0.0","12.4","0.1","1.5","0.14"
"77","1981","5","Karnataka","Bidar","2.2","9.8","0.1","0.2","0.3","0.0","0.3","0.0","0.0","0.6","0.0","0.1","0.7","0.4","0.0","0.0","13.8","0.1","1.5","0.13"
"77","1982","5","Karnataka","Bidar","3.1","7.0","0.1","0.0","0.1","0.0","0.2","0.0","0.0","1.0","0.0","0.1","1.1","0.8","0.0","0.0","15.1","0.1","1.5","0.11"
"77","1983","5","Karnataka","Bidar","2.5","9.1","0.1","0.2","0.3","0.0","0.2","0.0","0.0","0.9","0.0","0.1","1.0","0.3","0.0","0.0","14.6","0.1","1.5","0.12"
"77","1984","5","Karnataka","Bidar","2.8","9.2","0.1","0.1","0.2","0.0","0.3","0.0","0.0","0.7","0.0","0.1","0.8","0.5","0.0","0.0","14.8","0.1","1.4","0.11"
"77","1985","5","Karnataka","Bidar","3.2","7.2","0.1","0.1","0.2","0.0","0.2","0.0","0.0","0.6","0.0","0.0","0.6","0.2","0.0","0.0","15.8","0.0","1.2","0.16"
"77","1986","5","Karnataka","Bidar","4.1","6.4","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.3","0.0","0.2","0.5","0.4","0.0","0.0","15.6","0.1","1.4","0.15"
"77","1987","5","Karnataka","Bidar","2.4","4.2","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.4","0.0","0.2","0.6","0.6","0.0","0.0","16.4","0.3","1.3","0.11"
"77","1988","5","Karnataka","Bidar","2.7","7.3","0.0","0.1","0.1","0.0","0.4","0.0","0.0","1.9","0.0","0.2","2.1","0.7","0.0","0.0","18.2","0.5","1.9","0.1"
"77","1989","5","Karnataka","Bidar","3.0","7.6","0.0","0.2","0.2","0.0","0.3","0.0","0.0","2.6","0.0","0.3","2.9","0.9","0.0","0.0","20.1","0.4","1.9","0.09"
"77","1990","5","Karnataka","Bidar","3.03","7.13","0.0","0.1","0.1","0.0","0.11","0.0","0.0","3.68","0.0","0.03","3.71","1.17","0.0","0.0","24.35","0.25","0.0","0.0"
